transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,location,channel,is_international,balance_after
10769,100236,2026-01-04 09:54:12,debit,1579.92,electronics,Delhi,POS,0,13532.95
6721,100236,2026-01-17 09:11:12,credit,2407.88,groceries,Ahmedabad,POS,0,15940.83
162,100237,2025-05-07 03:50:21,debit,481.04,luxury,Bangalore,POS,0,30707.96
9656,100237,2025-05-14 18:18:34,debit,3674.2,fuel,Pune,Online,0,27033.76
6332,100237,2025-05-30 13:55:48,debit,3657.81,gambling,Bangalore,POS,0,23375.95
4127,100237,2025-06-07 05:09:39,debit,2286.07,luxury,Delhi,Online,0,21089.88
4801,100237,2025-06-08 09:35:15,debit,378.68,travel,Ahmedabad,POS,0,20711.2
2126,100237,2025-06-10 19:26:02,debit,11482.18,electronics,Ahmedabad,ATM,1,9229.02
8551,100237,2025-06-19 04:46:31,debit,5654.11,fuel,Bangalore,Online,0,3574.91
5786,100237,2025-06-19 15:25:00,debit,427.64,fuel,Pune,POS,0,3147.27
5201,100237,2025-06-21 03:37:05,debit,2668.4,fuel,Bangalore,POS,0,478.87
5867,100237,2025-06-24 11:06:11,debit,3379.38,electronics,Delhi,ATM,0,478.87
11918,100237,2025-07-19 05:55:35,credit,4037.04,luxury,Mumbai,ATM,0,4515.91
8274,100237,2025-08-01 20:32:08,credit,3935.47,travel,Ahmedabad,Online,0,8451.38
4954,100237,2025-08-02 18:16:39,debit,486.28,electronics,Mumbai,Online,0,7965.1
8283,100237,2025-08-03 04:28:01,debit,5961.06,fuel,Ahmedabad,Online,0,2004.04
1454,100237,2025-08-04 17:34:03,credit,3066.78,luxury,Mumbai,Online,0,5070.82
11064,100237,2025-08-11 21:54:54,debit,120.4,luxury,Bangalore,ATM,0,4950.42
499,100237,2025-08-19 04:56:55,debit,1665.56,gambling,Bangalore,Online,0,3284.86
6682,100237,2025-08-25 08:20:06,debit,1539.5,luxury,Mumbai,Online,0,1745.36
5697,100237,2025-08-31 22:43:57,credit,213.79,groceries,Ahmedabad,ATM,0,1959.15
8826,100237,2025-09-04 22:16:55,debit,3144.56,electronics,Ahmedabad,Online,0,1959.15
10297,100237,2025-09-11 12:51:10,credit,159.93,travel,Bangalore,Online,0,2119.08
4445,100237,2025-09-18 14:08:28,debit,611.6,electronics,Ahmedabad,Online,0,1507.48
91,100237,2025-09-21 19:30:10,debit,3150.7,fuel,Bangalore,Online,0,1507.48
6005,100237,2025-09-22 20:32:57,credit,6439.47,groceries,Bangalore,Online,1,7946.95
7202,100237,2025-10-07 02:20:40,credit,1567.69,travel,Bangalore,Online,0,9514.64
5592,100237,2025-10-16 04:01:31,credit,6254.66,electronics,Bangalore,Online,0,15769.3
10105,100237,2025-10-26 05:15:01,credit,1387.91,electronics,Pune,Online,0,17157.21
2550,100237,2025-10-29 02:20:15,debit,1236.76,travel,Mumbai,POS,0,15920.45
1158,100237,2025-10-29 12:14:57,debit,1461.72,groceries,Ahmedabad,POS,0,14458.73
6986,100237,2025-11-26 19:46:13,credit,1033.77,fuel,Ahmedabad,ATM,0,15492.5
2575,100237,2025-11-30 02:33:45,debit,1806.0,groceries,Delhi,ATM,0,13686.5
1494,100237,2025-12-11 06:45:17,debit,3713.93,groceries,Bangalore,POS,0,9972.57
6099,100237,2025-12-18 23:13:44,debit,782.24,travel,Mumbai,Online,0,9190.33
9481,100237,2025-12-20 12:20:49,debit,50.0,luxury,Delhi,Online,0,9140.33
8029,100237,2025-12-27 11:20:07,credit,732.61,groceries,Delhi,Online,0,9872.94
3548,100237,2025-12-27 22:23:02,debit,548.22,fuel,Ahmedabad,Online,0,9324.72
1786,100237,2026-01-01 14:38:53,debit,10075.12,fuel,Delhi,POS,1,9324.72
11465,100237,2026-01-08 11:17:19,debit,255.73,groceries,Bangalore,Online,0,9068.99
9603,100237,2026-01-19 03:31:07,debit,377.44,groceries,Delhi,Online,0,8691.55
9766,100237,2026-01-20 01:14:41,debit,915.25,fuel,Mumbai,Online,0,7776.3
8030,100237,2026-01-24 00:28:20,debit,326.46,luxury,Mumbai,ATM,0,7449.84
5872,100237,2026-01-26 16:04:41,credit,5746.05,travel,Pune,Online,1,13195.89
8258,100238,2025-05-18 01:09:23,credit,1676.78,travel,Delhi,Online,0,80114.78
8935,100238,2025-05-25 08:52:21,credit,2603.19,electronics,Delhi,POS,0,82717.97
2067,100238,2025-06-04 13:03:22,debit,973.75,fuel,Pune,Online,0,81744.22
991,100238,2025-06-08 08:16:14,debit,365.29,groceries,Delhi,Online,0,81378.93
519,100238,2025-07-05 11:17:15,debit,2259.53,gambling,Delhi,POS,0,79119.4
6598,100238,2025-07-09 16:24:43,debit,2450.64,groceries,Mumbai,POS,0,76668.76
11771,100238,2025-07-16 13:33:36,credit,263.6,gambling,Bangalore,Online,0,76932.36
8567,100238,2025-08-13 17:27:30,debit,1525.76,fuel,Ahmedabad,ATM,0,75406.6
10236,100238,2025-08-22 02:50:29,credit,2956.68,luxury,Mumbai,Online,1,78363.28
2631,100238,2025-08-30 08:54:36,credit,84.32,groceries,Bangalore,Online,0,78447.6
7804,100238,2025-09-03 06:04:53,debit,1030.52,fuel,Ahmedabad,Online,0,77417.08
6869,100238,2025-09-08 22:58:14,credit,7273.48,groceries,Ahmedabad,ATM,0,84690.56
10410,100238,2025-09-16 02:28:32,debit,11091.87,crypto,Bangalore,Online,0,73598.69
5663,100238,2025-09-19 07:48:35,debit,1309.33,groceries,Mumbai,ATM,0,72289.36
5766,100238,2025-09-22 17:50:31,debit,896.34,groceries,Bangalore,Online,0,71393.02
7748,100238,2025-10-04 04:05:46,debit,1129.09,groceries,Pune,Online,0,70263.93
2886,100238,2025-10-19 21:30:03,credit,927.55,electronics,Delhi,ATM,0,71191.48
9425,100238,2025-10-26 08:01:09,debit,4336.8,groceries,Mumbai,POS,0,66854.68
11215,100238,2025-11-05 23:17:10,debit,3710.24,travel,Pune,Online,0,63144.44
4869,100238,2025-11-25 14:12:01,credit,1487.96,groceries,Pune,Online,0,64632.4
341,100238,2025-12-13 03:01:55,debit,1991.26,luxury,Mumbai,Online,0,62641.14
3265,100238,2025-12-21 02:29:35,debit,4050.47,groceries,Delhi,POS,0,58590.67
5515,100238,2026-01-14 18:34:39,debit,694.49,gambling,Mumbai,Online,1,57896.18
9955,100238,2026-01-17 04:07:38,debit,169.82,groceries,Bangalore,POS,0,57726.36
1656,100239,2025-05-09 01:35:47,debit,8833.73,fuel,Bangalore,ATM,1,46625.27
10265,100239,2025-06-07 17:47:04,debit,351.98,gambling,Delhi,Online,0,46273.29
5434,100239,2025-06-09 18:36:32,debit,1235.43,groceries,Pune,Online,0,45037.86
5226,100239,2025-06-09 23:34:12,debit,4704.92,luxury,Mumbai,ATM,0,40332.94
667,100239,2025-06-24 00:34:51,debit,1754.02,groceries,Mumbai,Online,0,38578.92
993,100239,2025-06-27 05:14:46,debit,74.35,groceries,Ahmedabad,POS,0,38504.57
5110,100239,2025-07-01 09:01:21,debit,717.73,groceries,Mumbai,POS,0,37786.84
9837,100239,2025-07-07 08:19:04,credit,238.9,electronics,Mumbai,Online,0,38025.74
10490,100239,2025-07-09 08:42:50,debit,1324.03,luxury,Delhi,ATM,0,36701.71
11386,100239,2025-07-18 10:59:10,credit,497.67,luxury,Ahmedabad,Online,0,37199.38
956,100239,2025-07-24 00:06:22,debit,50.0,groceries,Bangalore,POS,0,37149.38
6226,100239,2025-07-26 03:14:58,debit,6321.43,luxury,Delhi,Online,0,30827.95
5993,100239,2025-07-29 10:37:37,debit,2020.52,travel,Mumbai,Online,0,28807.43
3625,100239,2025-08-31 08:06:30,debit,132.16,groceries,Ahmedabad,POS,0,28675.27
4986,100239,2025-09-30 05:57:28,debit,69.84,crypto,Bangalore,Online,0,28605.43
806,100239,2025-09-30 23:51:15,debit,389.82,gambling,Pune,POS,0,28215.61
6140,100239,2025-10-01 14:34:47,debit,1732.76,groceries,Delhi,Online,0,26482.85
10751,100239,2025-10-01 23:08:12,credit,470.45,groceries,Mumbai,ATM,0,26953.3
8147,100239,2025-10-03 01:42:06,debit,866.83,fuel,Delhi,ATM,0,26086.47
1533,100239,2025-10-09 05:44:06,debit,1032.1,travel,Mumbai,Online,1,25054.37
4529,100239,2025-10-26 13:04:53,debit,620.8,gambling,Delhi,ATM,0,24433.57
8585,100239,2025-11-02 23:05:48,debit,1265.06,groceries,Delhi,ATM,0,23168.51
7484,100239,2025-11-14 14:17:49,debit,1870.54,fuel,Delhi,ATM,0,21297.97
5935,100239,2025-11-16 02:53:38,debit,50.0,groceries,Bangalore,ATM,0,21247.97
5971,100239,2025-11-19 17:03:35,debit,3022.32,travel,Mumbai,Online,0,18225.65
2376,100239,2025-11-21 10:16:03,credit,222.94,crypto,Bangalore,ATM,0,18448.59
11117,100239,2025-11-23 18:35:44,debit,358.96,luxury,Delhi,POS,0,18089.63
1384,100239,2025-11-23 21:10:06,debit,2344.82,electronics,Bangalore,Online,0,15744.81
3868,100239,2025-11-26 17:57:19,debit,1502.31,electronics,Delhi,Online,0,14242.5
10471,100239,2025-12-12 20:59:29,debit,2996.45,electronics,Delhi,POS,0,11246.05
5041,100239,2025-12-23 06:48:32,debit,1568.86,travel,Bangalore,POS,0,9677.19
2595,100239,2026-01-25 17:05:00,debit,3893.4,gambling,Delhi,ATM,1,5783.79
492,100239,2026-01-27 06:27:29,debit,228.73,groceries,Ahmedabad,POS,0,5555.06
5423,100239,2026-01-28 06:59:05,debit,3608.06,luxury,Bangalore,ATM,0,1947.0
9926,100240,2025-05-10 00:09:35,credit,4553.68,luxury,Bangalore,POS,0,66612.68
9730,100240,2025-05-18 12:46:16,credit,486.24,travel,Pune,Online,0,67098.92
11241,100240,2025-05-25 23:04:02,debit,1733.97,groceries,Pune,Online,0,65364.95
782,100240,2025-06-02 18:47:40,debit,4184.74,groceries,Delhi,Online,0,61180.21
7854,100240,2025-06-28 00:31:39,debit,2365.66,groceries,Delhi,POS,0,58814.55
11355,100240,2025-07-05 04:42:21,debit,1310.13,travel,Ahmedabad,Online,1,57504.42
908,100240,2025-08-11 21:20:30,credit,886.23,travel,Mumbai,Online,0,58390.65
4645,100240,2025-08-19 16:48:40,credit,4506.49,travel,Delhi,POS,0,62897.14
5878,100240,2025-08-22 01:04:15,credit,437.12,crypto,Ahmedabad,Online,0,63334.26
3603,100240,2025-09-12 22:46:20,debit,181.37,electronics,Mumbai,ATM,0,63152.89
3045,100240,2025-09-16 01:26:18,credit,362.07,gambling,Delhi,ATM,0,63514.96
6517,100240,2025-09-25 04:03:38,debit,1384.84,groceries,Mumbai,ATM,0,62130.12
10792,100240,2025-09-27 01:24:22,credit,1885.42,fuel,Mumbai,Online,0,64015.54
9890,100240,2025-10-05 13:22:13,debit,1601.1,crypto,Bangalore,POS,0,62414.44
9958,100240,2025-10-23 17:27:48,debit,655.22,electronics,Pune,ATM,0,61759.22
10098,100240,2025-11-11 01:15:27,debit,1185.44,groceries,Bangalore,Online,0,60573.78
8017,100240,2025-11-11 23:05:20,debit,3164.14,crypto,Delhi,Online,0,57409.64
4315,100240,2025-11-12 23:39:13,debit,3469.36,crypto,Mumbai,ATM,1,53940.28
9691,100240,2025-11-30 10:22:34,debit,623.74,travel,Ahmedabad,ATM,0,53316.54
255,100240,2025-12-27 14:00:10,credit,5629.53,electronics,Bangalore,POS,1,58946.07
2136,100240,2025-12-28 08:55:49,debit,5094.4,groceries,Bangalore,Online,0,53851.67
6525,100240,2026-01-17 13:45:50,debit,3387.74,groceries,Pune,POS,0,50463.93
1724,100241,2025-05-08 00:18:14,debit,1847.4,groceries,Mumbai,Online,0,75310.6
2399,100241,2025-05-20 23:40:09,debit,7646.63,crypto,Ahmedabad,ATM,0,67663.97
6132,100241,2025-06-02 16:53:45,credit,3970.46,groceries,Bangalore,Online,0,71634.43
6982,100241,2025-06-06 00:06:57,debit,552.74,groceries,Mumbai,Online,0,71081.69
8497,100241,2025-06-13 08:51:40,credit,4410.5,electronics,Bangalore,Online,0,75492.19
9459,100241,2025-07-01 07:23:05,debit,3418.56,electronics,Bangalore,POS,0,72073.63
1710,100241,2025-07-05 13:27:20,debit,1018.66,travel,Pune,POS,0,71054.97
3544,100241,2025-07-10 06:07:09,credit,8082.34,groceries,Ahmedabad,Online,0,79137.31
10693,100241,2025-07-20 04:06:01,debit,14322.46,groceries,Mumbai,ATM,1,64814.85
10596,100241,2025-08-27 20:07:50,debit,428.3,groceries,Pune,Online,0,64386.55
7402,100241,2025-08-28 16:12:54,debit,2947.54,travel,Ahmedabad,Online,1,61439.01
2475,100241,2025-08-31 12:02:34,debit,10774.08,fuel,Pune,Online,0,50664.93
11086,100241,2025-09-11 20:19:59,debit,7647.04,fuel,Bangalore,Online,0,43017.89
5941,100241,2025-09-17 11:30:14,debit,278.39,groceries,Delhi,Online,0,42739.5
9163,100241,2025-09-21 10:01:37,debit,801.98,fuel,Pune,Online,0,41937.52
156,100241,2025-10-07 05:22:57,debit,1142.79,travel,Delhi,Online,0,40794.73
9591,100241,2025-10-12 11:10:16,debit,7004.67,electronics,Bangalore,Online,0,33790.06
4037,100241,2025-10-29 18:42:59,debit,450.24,travel,Mumbai,POS,0,33339.82
4280,100241,2025-11-03 08:23:46,debit,1493.74,groceries,Pune,Online,0,31846.08
5063,100241,2025-11-06 16:51:00,debit,3732.67,electronics,Ahmedabad,Online,0,28113.41
4553,100241,2025-11-07 20:31:29,credit,2124.11,gambling,Delhi,ATM,0,30237.52
11630,100241,2025-11-09 21:48:16,credit,231.24,travel,Delhi,Online,0,30468.76
7264,100241,2025-11-21 05:43:38,debit,8006.98,electronics,Mumbai,Online,0,22461.78
4574,100241,2025-12-03 07:42:21,debit,795.69,groceries,Mumbai,POS,0,21666.09
4408,100241,2025-12-24 04:48:27,credit,2846.54,fuel,Pune,POS,0,24512.63
2446,100242,2025-05-27 11:01:54,credit,188.13,luxury,Ahmedabad,POS,0,93738.13
4278,100242,2025-06-01 05:28:25,debit,4719.84,fuel,Mumbai,Online,0,89018.29
11746,100242,2025-06-01 13:44:37,debit,491.04,travel,Bangalore,Online,0,88527.25
8985,100242,2025-06-11 13:57:55,debit,1149.53,crypto,Pune,ATM,0,87377.72
2001,100242,2025-06-12 20:48:46,credit,342.23,fuel,Pune,Online,0,87719.95
1855,100242,2025-06-18 01:01:04,credit,6354.17,groceries,Delhi,Online,0,94074.12
796,100242,2025-06-20 12:44:31,debit,2577.18,luxury,Pune,Online,0,91496.94
4470,100242,2025-06-30 17:03:49,debit,1058.65,gambling,Ahmedabad,Online,0,90438.29
8167,100242,2025-07-03 02:19:53,debit,837.96,crypto,Ahmedabad,Online,0,89600.33
5857,100242,2025-07-27 02:06:56,debit,525.52,luxury,Delhi,ATM,0,89074.81
7855,100242,2025-08-15 03:54:55,credit,5814.16,electronics,Bangalore,ATM,0,94888.97
11109,100242,2025-08-28 12:19:28,credit,2481.6,groceries,Mumbai,ATM,1,97370.57
55,100242,2025-08-29 05:18:19,credit,50.0,luxury,Pune,Online,0,97420.57
11751,100242,2025-09-09 14:43:12,debit,885.07,fuel,Ahmedabad,ATM,0,96535.5
5957,100242,2025-09-10 13:57:42,debit,107.18,travel,Bangalore,POS,0,96428.32
4932,100242,2025-09-12 20:09:37,debit,1553.09,luxury,Delhi,POS,0,94875.23
11137,100242,2025-09-14 12:55:20,credit,127.21,groceries,Mumbai,Online,1,95002.44
2726,100242,2025-09-20 05:29:19,debit,68.54,electronics,Mumbai,ATM,0,94933.9
710,100242,2025-09-27 21:10:34,debit,6767.31,travel,Mumbai,ATM,0,88166.59
9787,100242,2025-09-29 06:18:38,debit,1370.6,fuel,Delhi,Online,0,86795.99
4922,100242,2025-09-30 19:51:32,debit,2564.38,gambling,Mumbai,Online,0,84231.61
11917,100242,2025-10-07 14:14:20,debit,4511.76,electronics,Pune,Online,0,79719.85
4369,100242,2025-10-08 03:38:46,debit,7888.32,travel,Pune,Online,0,71831.53
9677,100242,2025-10-22 01:01:03,debit,2050.01,luxury,Pune,POS,0,69781.52
6335,100242,2025-10-26 14:10:29,debit,3158.62,travel,Ahmedabad,POS,0,66622.9
3862,100242,2025-11-13 13:13:36,debit,2199.79,groceries,Mumbai,Online,0,64423.11
11543,100242,2025-11-21 16:35:38,credit,2150.75,fuel,Pune,Online,0,66573.86
10642,100242,2025-12-08 14:36:30,debit,11107.8,groceries,Bangalore,Online,1,55466.06
5379,100242,2025-12-24 17:06:09,debit,1508.54,travel,Ahmedabad,Online,0,53957.52
7879,100242,2025-12-25 13:34:21,debit,10175.16,electronics,Mumbai,ATM,0,43782.36
2224,100242,2026-01-03 23:52:55,debit,3421.66,electronics,Bangalore,ATM,0,40360.7
9783,100242,2026-01-13 16:24:06,debit,3279.42,groceries,Ahmedabad,Online,0,37081.28
10042,100242,2026-01-17 14:39:58,debit,268.21,groceries,Mumbai,Online,0,36813.07
576,100242,2026-01-19 12:44:56,credit,1165.16,fuel,Bangalore,POS,0,37978.23
9154,100242,2026-01-27 20:07:56,credit,868.83,travel,Delhi,POS,0,38847.06
2768,100242,2026-01-29 03:03:26,credit,2580.48,groceries,Pune,ATM,0,41427.54
10972,100243,2025-05-06 19:15:27,credit,1853.4,luxury,Delhi,ATM,0,80034.4
2964,100243,2025-05-11 18:44:48,debit,528.02,gambling,Mumbai,Online,0,79506.38
3631,100243,2025-05-19 15:39:09,debit,6280.37,groceries,Ahmedabad,ATM,0,73226.01
1703,100243,2025-05-31 06:22:29,debit,2847.68,gambling,Delhi,Online,0,70378.33
6407,100243,2025-06-10 12:38:51,debit,545.35,groceries,Mumbai,Online,0,69832.98
6499,100243,2025-08-05 08:05:07,debit,203.83,groceries,Ahmedabad,Online,0,69629.15
9590,100243,2025-08-15 15:16:18,credit,2893.4,fuel,Ahmedabad,Online,0,72522.55
1057,100243,2025-08-22 04:12:59,debit,1195.87,groceries,Bangalore,Online,0,71326.68
2119,100243,2025-09-05 15:47:11,credit,5969.57,electronics,Bangalore,Online,0,77296.25
3209,100243,2025-09-13 07:33:21,debit,1174.35,travel,Mumbai,Online,0,76121.9
9253,100243,2025-09-24 10:34:56,debit,5370.82,crypto,Bangalore,ATM,0,70751.08
8841,100243,2025-10-14 03:43:12,credit,679.42,travel,Delhi,POS,0,71430.5
8928,100243,2025-10-24 04:00:46,credit,951.98,electronics,Mumbai,POS,0,72382.48
8942,100243,2025-11-22 12:51:44,debit,4985.07,gambling,Mumbai,ATM,0,67397.41
2088,100243,2025-12-10 00:04:27,debit,10683.28,luxury,Ahmedabad,Online,1,56714.13
6133,100243,2025-12-31 06:51:53,debit,181.42,crypto,Ahmedabad,POS,0,56532.71
1225,100243,2026-01-07 06:40:59,credit,335.21,luxury,Ahmedabad,ATM,0,56867.92
171,100243,2026-01-16 06:30:08,debit,529.67,travel,Pune,ATM,0,56338.25
8592,100243,2026-01-22 09:14:17,debit,1041.08,groceries,Ahmedabad,ATM,0,55297.17
2063,100243,2026-01-22 17:12:12,debit,2323.96,electronics,Mumbai,Online,0,52973.21
8933,100244,2025-05-11 22:30:26,debit,340.53,groceries,Bangalore,Online,0,65627.47
11653,100244,2025-05-13 16:27:26,credit,7324.75,fuel,Bangalore,POS,0,72952.22
7024,100244,2025-05-20 20:24:27,debit,1574.83,crypto,Bangalore,ATM,1,71377.39
1536,100244,2025-05-20 23:33:58,debit,288.84,fuel,Bangalore,POS,0,71088.55
10845,100244,2025-05-30 13:41:51,debit,65.89,electronics,Delhi,ATM,0,71022.66
11183,100244,2025-07-18 10:01:00,debit,149.58,groceries,Mumbai,POS,0,70873.08
4814,100244,2025-07-20 05:41:05,debit,6134.98,fuel,Ahmedabad,Online,0,64738.1
7895,100244,2025-09-18 04:18:56,credit,720.17,fuel,Bangalore,Online,0,65458.27
8053,100244,2025-09-22 18:35:03,credit,521.97,groceries,Bangalore,POS,0,65980.24
9289,100244,2025-09-28 01:10:26,debit,1256.59,fuel,Ahmedabad,POS,0,64723.65
6610,100244,2025-10-18 13:14:18,debit,3240.95,groceries,Mumbai,POS,0,61482.7
6642,100244,2025-11-01 22:13:06,debit,4916.06,groceries,Ahmedabad,ATM,1,56566.64
1292,100244,2025-11-17 21:19:43,credit,765.85,luxury,Pune,Online,0,57332.49
9537,100244,2025-11-21 05:52:06,credit,3815.02,electronics,Bangalore,ATM,0,61147.51
11284,100244,2025-11-28 06:06:33,credit,50.0,groceries,Mumbai,Online,0,61197.51
5746,100244,2025-12-01 19:13:52,debit,574.96,travel,Bangalore,Online,1,60622.55
42,100244,2025-12-15 17:18:58,debit,419.98,travel,Ahmedabad,Online,0,60202.57
2593,100244,2025-12-21 16:27:00,credit,1051.21,gambling,Delhi,ATM,0,61253.78
4208,100244,2025-12-23 01:50:36,credit,1365.81,electronics,Delhi,ATM,0,62619.59
7021,100244,2026-01-23 06:30:46,credit,4336.51,travel,Mumbai,Online,0,66956.1
10008,100244,2026-01-28 02:19:16,debit,1174.17,groceries,Ahmedabad,POS,0,65781.93
3749,100245,2025-05-13 16:31:49,debit,2992.82,groceries,Mumbai,ATM,0,55359.18
6438,100245,2025-06-10 18:29:53,debit,263.43,luxury,Bangalore,Online,0,55095.75
11940,100245,2025-06-14 03:36:23,credit,3598.21,fuel,Delhi,ATM,0,58693.96
5044,100245,2025-06-26 06:36:33,credit,6618.14,luxury,Bangalore,POS,0,65312.1
9407,100245,2025-06-26 22:16:37,credit,1311.53,groceries,Delhi,ATM,0,66623.63
6945,100245,2025-07-12 06:01:24,debit,1661.19,groceries,Bangalore,POS,0,64962.44
3071,100245,2025-07-18 18:43:46,debit,207.17,groceries,Ahmedabad,ATM,0,64755.27
3565,100245,2025-08-17 18:44:59,debit,160.1,groceries,Mumbai,Online,0,64595.17
7291,100245,2025-09-06 20:46:00,debit,321.22,luxury,Ahmedabad,Online,0,64273.95
2215,100245,2025-09-18 03:37:26,credit,254.36,groceries,Pune,Online,0,64528.31
5942,100245,2025-09-24 02:10:46,debit,1176.88,electronics,Delhi,POS,0,63351.43
10548,100245,2025-10-14 14:32:59,credit,2386.33,groceries,Delhi,POS,0,65737.76
6272,100245,2025-11-17 14:02:57,credit,1629.72,crypto,Mumbai,Online,0,67367.48
4354,100245,2025-12-04 00:06:26,credit,114.14,fuel,Ahmedabad,ATM,0,67481.62
2294,100245,2025-12-31 14:13:06,debit,1129.62,luxury,Mumbai,Online,0,66352.0
1651,100245,2026-01-03 14:17:04,credit,876.46,fuel,Mumbai,Online,0,67228.46
10819,100245,2026-01-06 18:37:07,debit,505.53,crypto,Ahmedabad,ATM,0,66722.93
5188,100245,2026-01-08 21:27:23,credit,842.97,fuel,Mumbai,ATM,0,67565.9
4834,100245,2026-01-15 09:00:45,credit,453.66,travel,Pune,POS,0,68019.56
10651,100245,2026-01-16 17:55:36,credit,747.31,fuel,Mumbai,Online,0,68766.87
4603,100245,2026-01-24 03:51:43,debit,159.19,gambling,Bangalore,Online,0,68607.68
9180,100246,2025-05-07 14:10:11,debit,830.76,groceries,Delhi,ATM,0,61031.24
2715,100246,2025-05-18 04:17:41,credit,1524.21,travel,Pune,POS,0,62555.45
10314,100246,2025-05-31 21:33:04,credit,814.38,fuel,Mumbai,Online,0,63369.83
5820,100246,2025-06-09 06:33:30,debit,2865.85,groceries,Ahmedabad,ATM,0,60503.98
6009,100246,2025-06-26 13:52:02,debit,1484.0,groceries,Ahmedabad,Online,0,59019.98
7757,100246,2025-06-27 02:31:10,credit,8633.79,luxury,Ahmedabad,Online,0,67653.77
8132,100246,2025-07-02 03:55:49,debit,1146.72,electronics,Bangalore,Online,0,66507.05
8317,100246,2025-07-06 15:08:33,credit,4349.49,groceries,Ahmedabad,Online,0,70856.54
9759,100246,2025-07-20 11:46:08,debit,609.65,luxury,Mumbai,ATM,0,70246.89
5020,100246,2025-07-22 01:52:36,credit,1637.82,electronics,Pune,ATM,0,71884.71
5349,100246,2025-07-23 03:45:08,credit,7256.59,groceries,Pune,Online,1,79141.3
6703,100246,2025-07-24 04:18:51,credit,882.66,travel,Delhi,Online,0,80023.96
5038,100246,2025-07-25 23:24:10,debit,727.35,travel,Pune,ATM,0,79296.61
7928,100246,2025-08-08 20:33:21,credit,954.26,gambling,Pune,Online,0,80250.87
408,100246,2025-08-28 18:36:04,debit,163.06,travel,Bangalore,Online,0,80087.81
10857,100246,2025-09-09 08:23:24,debit,981.67,fuel,Pune,ATM,0,79106.14
7079,100246,2025-09-12 03:38:06,debit,778.63,groceries,Bangalore,Online,0,78327.51
3834,100246,2025-10-09 20:10:05,credit,265.51,electronics,Mumbai,Online,0,78593.02
9364,100246,2025-10-13 01:07:01,credit,1261.6,fuel,Ahmedabad,POS,0,79854.62
6959,100246,2025-10-14 10:08:39,credit,323.09,groceries,Bangalore,POS,0,80177.71
2122,100246,2025-10-16 22:08:53,debit,1329.31,fuel,Mumbai,ATM,0,78848.4
8178,100246,2025-11-01 20:56:39,credit,867.9,crypto,Bangalore,ATM,1,79716.3
7868,100246,2025-11-01 22:26:43,credit,114.07,travel,Delhi,POS,0,79830.37
1527,100246,2025-11-03 14:18:10,debit,2193.35,travel,Bangalore,ATM,0,77637.02
5656,100246,2025-11-07 20:40:15,credit,1080.79,groceries,Ahmedabad,POS,0,78717.81
533,100246,2025-11-16 19:23:34,debit,2654.28,electronics,Pune,Online,0,76063.53
5593,100246,2025-11-20 15:11:43,debit,1776.83,fuel,Ahmedabad,ATM,0,74286.7
6147,100246,2025-12-01 12:35:19,credit,237.0,crypto,Bangalore,POS,0,74523.7
5003,100246,2025-12-22 15:21:36,debit,826.58,groceries,Delhi,Online,0,73697.12
7201,100246,2025-12-27 04:24:17,debit,224.05,fuel,Pune,ATM,0,73473.07
3832,100246,2025-12-29 02:41:03,credit,2300.32,gambling,Delhi,ATM,0,75773.39
1458,100246,2025-12-29 19:28:39,debit,4350.72,fuel,Delhi,ATM,1,71422.67
6330,100246,2026-01-03 10:56:33,credit,5741.73,crypto,Delhi,ATM,0,77164.4
10878,100246,2026-01-07 14:43:49,debit,689.25,groceries,Delhi,ATM,0,76475.15
9629,100246,2026-01-10 09:25:03,debit,373.13,travel,Mumbai,Online,0,76102.02
3291,100246,2026-01-19 03:54:10,debit,2649.27,groceries,Bangalore,Online,0,73452.75
6609,100246,2026-01-22 10:31:57,debit,573.02,groceries,Ahmedabad,ATM,0,72879.73
10904,100246,2026-01-25 05:46:54,credit,913.68,groceries,Delhi,Online,0,73793.41
9046,100246,2026-01-27 09:46:20,debit,465.27,groceries,Delhi,POS,0,73328.14
1378,100247,2025-05-20 08:27:31,credit,670.33,travel,Mumbai,POS,0,58401.33
2774,100247,2025-05-31 03:17:55,debit,2230.52,luxury,Bangalore,Online,1,56170.81
242,100247,2025-06-05 16:07:22,debit,107.48,luxury,Pune,Online,0,56063.33
6460,100247,2025-06-09 09:36:41,debit,2471.66,groceries,Delhi,Online,0,53591.67
1055,100247,2025-06-22 10:15:38,credit,1300.8,crypto,Delhi,Online,0,54892.47
6705,100247,2025-06-23 22:45:52,debit,1419.53,travel,Bangalore,Online,0,53472.94
549,100247,2025-06-25 19:24:13,debit,124.29,electronics,Delhi,Online,0,53348.65
8954,100247,2025-06-29 09:17:20,debit,437.14,electronics,Ahmedabad,Online,0,52911.51
8145,100247,2025-07-02 12:29:19,credit,1525.45,electronics,Bangalore,Online,0,54436.96
7421,100247,2025-07-11 03:27:27,debit,4306.91,luxury,Delhi,POS,1,50130.05
9211,100247,2025-07-13 16:00:31,debit,2865.93,travel,Bangalore,ATM,0,47264.12
11651,100247,2025-07-18 10:53:56,debit,1467.9,groceries,Delhi,ATM,0,45796.22
412,100247,2025-07-29 18:56:05,debit,1883.65,fuel,Pune,Online,0,43912.57
888,100247,2025-08-11 16:07:57,debit,646.93,fuel,Bangalore,ATM,0,43265.64
